incident_id,incident_date,state,city_or_county,address,victims_killed,victims_injured,suspects_killed,suspects_injured,suspects_arrested,date
1101769,"April 26, 2018",Virginia,Mount Solon,100 block of Dividing Ridge Rd,0,1,0,0,1,2018-04-26
1101730,"April 26, 2018",Virginia,Newport News,9th St and Ivy Ave,0,1,0,0,0,2018-04-26
1100873,"April 26, 2018",Virginia,Pulaski,201 S Washington Ave,0,0,0,0,1,2018-04-26
1099811,"April 25, 2018",Virginia,Richmond,5900 block of Grammarcy Cir,0,1,0,0,0,2018-04-25
1102214,"April 25, 2018",Virginia,Richmond,Cliff Ave,0,0,0,0,0,2018-04-25
1098872,"April 24, 2018",Virginia,Richmond,4319 Old Brook Rd,0,0,0,0,1,2018-04-24
1098879,"April 24, 2018",Virginia,Hampton,700 block of Childs Ave,0,1,0,0,1,2018-04-24
1100238,"April 24, 2018",Virginia,Hampton,1330 Thomas Street,0,0,0,0,0,2018-04-24
1098902,"April 23, 2018",Virginia,Roanoke,100 block of Avendale Ave NE,0,1,0,0,1,2018-04-23
1099227,"April 23, 2018",Virginia,Norfolk,800 block of 35th St,0,1,0,0,4,2018-04-23
1098882,"April 23, 2018",Virginia,Hampton,100 block of Sacramento Dr,0,0,0,0,0,2018-04-23
1099282,"April 23, 2018",Virginia,Abingdon,N/A,0,1,0,0,0,2018-04-23
1099605,"April 23, 2018",Virginia,Harrisonburg,2540 Talmadge Drive,0,0,0,0,0,2018-04-23
1097441,"April 22, 2018",Virginia,Fredericksburg,Summit St and Railroad Ave,0,1,0,0,0,2018-04-22
1097876,"April 22, 2018",Virginia,Newport News,700 block of 44th St,0,1,0,0,0,2018-04-22
1098297,"April 22, 2018",Virginia,Leesburg,N/A,0,1,0,0,0,2018-04-22
1171886,"April 21, 2018",Virginia,Staunton,4100 block of Spring Hill Rd,1,0,0,0,1,2018-04-21
1097888,"April 21, 2018",Virginia,Yorktown,400 block of Wolf Trap Rd,0,0,0,0,1,2018-04-21
1096441,"April 21, 2018",Virginia,Portsmouth,3700 block of Sugar Creek Cir,0,1,0,0,0,2018-04-21
1096365,"April 21, 2018",Virginia,Williamsburg,Ware Creek Rd,0,1,0,0,0,2018-04-21
1096453,"April 21, 2018",Virginia,Harrisonburg,687 E Market St,0,1,0,0,1,2018-04-21
1095990,"April 20, 2018",Virginia,Rustburg,1671 Village Hwy,0,0,0,0,0,2018-04-20
1095988,"April 20, 2018",Virginia,Danville,1030 Piney Forest Rd,0,0,0,0,1,2018-04-20
1096367,"April 20, 2018",Virginia,Norfolk,7900 block of Thompson Rd,1,0,0,0,1,2018-04-20
1096910,"April 20, 2018",Virginia,Richmond,300 block of Melmark Court,1,0,0,0,0,2018-04-20
1095411,"April 19, 2018",Virginia,Richmond,4700 Walmsley Blvd,0,1,0,0,0,2018-04-19
1095395,"April 19, 2018",Virginia,Henrico,800 block of Pleasant Street,0,2,0,0,0,2018-04-19
1095971,"April 19, 2018",Virginia,Virginia Beach,600 block of Newtown Rd,1,0,0,0,3,2018-04-19
1095434,"April 19, 2018",Virginia,Richmond,435 German School Rd,1,0,0,0,0,2018-04-19
1106178,"April 18, 2018",Virginia,Virginia Beach,Dam Neck Rd,0,0,0,0,1,2018-04-18
1094435,"April 18, 2018",Virginia,Roanoke,2700 block of Shenandoah Ave,0,2,0,0,0,2018-04-18
1095416,"April 18, 2018",Virginia,Richmond,4053 Old Brook Rd,0,1,0,0,0,2018-04-18
1095428,"April 18, 2018",Virginia,Richmond,2300 block of Ambrose St,0,1,0,0,0,2018-04-18
1093790,"April 17, 2018",Virginia,Salem,1866 Salem Commons Ln,0,2,0,0,0,2018-04-17
1094880,"April 17, 2018",Virginia,Fredericksburg,1221 Warrenton Rd,0,0,0,0,1,2018-04-17
1094488,"April 17, 2018",Virginia,Lynchburg,3200 block of Forest Brook Rd,0,1,0,0,1,2018-04-17
1093813,"April 16, 2018",Virginia,Roanoke,Cove Rd and Peters Creek Rd,0,1,0,0,0,2018-04-16
1093783,"April 16, 2018",Virginia,Newport News,900 block of Forest Lake Ct,0,0,0,0,1,2018-04-16
1093682,"April 16, 2018",Virginia,Glen Allen,Telegraph Rd and New York Ave,0,0,0,0,0,2018-04-16
1093801,"April 16, 2018",Virginia,Roanoke,5000 block of King Arthur Ct NW,1,0,0,0,1,2018-04-16
1094116,"April 16, 2018",Virginia,Richmond,5700 block of Hull St,0,1,0,0,0,2018-04-16
1092684,"April 15, 2018",Virginia,Portsmouth,5100 block of George Washington Highway,0,1,0,0,0,2018-04-15
1092672,"April 15, 2018",Virginia,Portsmouth,1915 Victory Blvd,0,3,0,0,0,2018-04-15
1092579,"April 14, 2018",Virginia,Virginia Beach,1700 block of Atlantic Ave,0,2,0,0,0,2018-04-14
1093055,"April 14, 2018",Virginia,Hampton,1700 Coliseum Dr,0,1,0,0,0,2018-04-14
1092618,"April 14, 2018",Virginia,Fredericksburg,5319 Jefferson Davis Hwy,0,0,0,1,1,2018-04-14
1092678,"April 13, 2018",Virginia,Portsmouth,2400 block of Airline Blvd,0,3,0,0,0,2018-04-13
1091612,"April 13, 2018",Virginia,Portsmouth,30 block of Radford St,0,1,0,0,0,2018-04-13
1093861,"April 13, 2018",Virginia,Mc Lean (Mclean),1000 Colonial Farm Rd,0,0,0,0,1,2018-04-13
1095435,"April 12, 2018",Virginia,Hampton,1800 block of Meherns Ct,0,0,0,0,1,2018-04-12
1091157,"April 11, 2018",Virginia,Alberta,1000 block of Chestnut Rd,0,0,0,0,1,2018-04-11
1091155,"April 11, 2018",Virginia,Norfolk,200 block of Nicholson St,1,0,0,0,1,2018-04-11
1089455,"April 11, 2018",Virginia,Portsmouth,1500 block of Prentis Ave,0,1,0,0,0,2018-04-11
1088785,"April 10, 2018",Virginia,Roanoke,Blue Ridge Pkwy and Roanoke River Pkwy,1,0,0,0,1,2018-04-10
1089457,"April 10, 2018",Virginia,Petersburg,28 S West St,1,0,0,0,0,2018-04-10
1088842,"April 9, 2018",Virginia,Danville,Southern St,0,0,0,0,1,2018-04-09
1088775,"April 9, 2018",Virginia,Lynchburg,500 block of Madison St,1,0,0,0,1,2018-04-09
1088752,"April 9, 2018",Virginia,Williamsburg,300 block of 2nd St,0,1,0,0,1,2018-04-09
1088738,"April 9, 2018",Virginia,Petersburg,800 block of W Washington St,1,0,0,0,0,2018-04-09
1088041,"April 9, 2018",Virginia,Staunton,900 block of N Coalter St,0,0,0,0,1,2018-04-09
1087100,"April 8, 2018",Virginia,Danville,200 block of Sunset Dr,0,0,1,0,0,2018-04-08
1087861,"April 8, 2018",Virginia,Richmond,1500 N Lombardy St,0,0,0,0,0,2018-04-08
1087847,"April 8, 2018",Virginia,Richmond,1000 block of Kingsway Rd,0,0,0,0,0,2018-04-08
1087907,"April 7, 2018",Virginia,Newport News,701 Town Center Dr,0,0,0,0,1,2018-04-07
1087864,"April 7, 2018",Virginia,Richmond,5100 block of Eanes Ln,0,0,0,0,3,2018-04-07
1087682,"April 7, 2018",Virginia,Newport News,600 block of Deep Creek Rd,0,2,0,0,0,2018-04-07
1086641,"April 7, 2018",Virginia,Williamsburg,1408 Richmond Rd,0,0,0,0,1,2018-04-07
1087107,"April 7, 2018",Virginia,Lynchburg,N/A,0,1,0,0,1,2018-04-07
1086710,"April 6, 2018",Virginia,Norfolk,2500 block of Leo St,0,1,0,0,1,2018-04-06
1086966,"April 6, 2018",Virginia,Virginia Beach,5800 block of Pickering St,1,3,0,0,0,2018-04-06
1085420,"April 5, 2018",Virginia,Hopewell,2900 block of Granby St,0,2,0,0,0,2018-04-05
1086654,"April 5, 2018",Virginia,Newport News,I-664 and Chestnut Ave,0,0,0,0,1,2018-04-05
1084980,"April 5, 2018",Virginia,Danville,3425 Riverside Dr,0,1,0,0,0,2018-04-05
1085893,"April 5, 2018",Virginia,Richmond,Bruce St,0,1,0,0,0,2018-04-05
1086705,"April 5, 2018",Virginia,Richmond,600 block of St Peter St,0,0,0,0,0,2018-04-05
1513206,"April 5, 2018",Virginia,Concord,Plum Branch Rd,1,0,0,0,2,2018-04-05
1085440,"April 4, 2018",Virginia,Norfolk,1700 block of Wilson Rd,0,1,0,0,4,2018-04-04
1085427,"April 4, 2018",Virginia,Louisa,N/A,0,0,0,0,4,2018-04-04
1085921,"April 4, 2018",Virginia,Charlottesville,1600 block of Rio Hill Dr,0,1,0,0,1,2018-04-04
1084673,"April 3, 2018",Virginia,Petersburg,37 Slagle Ave,1,1,0,0,3,2018-04-03
1083953,"April 3, 2018",Virginia,Norfolk,3800 block of Atterbury St,0,1,0,0,0,2018-04-03
1084676,"April 3, 2018",Virginia,Richmond,3200 block of Mill Race Rd,0,0,0,0,0,2018-04-03
1083964,"April 3, 2018",Virginia,Portsmouth,2800 block of Victory Blvd,0,0,0,0,1,2018-04-03
1083853,"April 3, 2018",Virginia,Richmond,Warwick Village Dr,0,1,0,0,0,2018-04-03
1083871,"April 1, 2018",Virginia,Hopewell,Winston Churchill Dr,0,1,0,0,0,2018-04-01
1083099,"April 1, 2018",Virginia,Roanoke,800 block of Staunton Ave NW,0,2,0,0,0,2018-04-01
1083093,"April 1, 2018",Virginia,Virginia Beach,Akinburry Rd,0,0,0,0,0,2018-04-01
1083079,"April 1, 2018",Virginia,Richmond,1800 block of Nine Mile Rd,1,0,0,0,1,2018-04-01
1082520,"March 31, 2018",Virginia,Richmond,4904 Government Rd,1,0,0,0,1,2018-03-31
1081675,"March 31, 2018",Virginia,Richmond,Hull St and Shelby Dr,0,1,0,1,0,2018-03-31
1083347,"March 31, 2018",Virginia,St Paul,3701 Russell Creek Rd,1,0,0,0,1,2018-03-31
1083102,"March 31, 2018",Virginia,Concord,900 block of Hummingbird Ln,0,1,0,0,1,2018-03-31
1081404,"March 30, 2018",Virginia,Norfolk,1100 block of Marriner St,0,2,0,0,1,2018-03-30
1086479,"March 30, 2018",Virginia,Glade Spring,Deerfield Ln,0,0,0,0,1,2018-03-30
1081680,"March 30, 2018",Virginia,Richmond,1900 block of Mechanicsville Turnpike,0,1,0,0,2,2018-03-30
1085620,"March 30, 2018",Virginia,Washington (county),N/A,0,0,0,0,1,2018-03-30
1299215,"March 29, 2018",Virginia,Roanoke,100 block of Campbell Avenue Southwest,0,0,0,0,0,2018-03-29
1080117,"March 29, 2018",Virginia,Danville,3415 Riverside Dr,0,1,0,1,3,2018-03-29
1081422,"March 29, 2018",Virginia,Blacksburg,Briarwood Dr,0,0,0,0,1,2018-03-29
1081002,"March 28, 2018",Virginia,Roanoke,3400 block of Troxell Rd,0,1,0,0,0,2018-03-28
1079017,"March 27, 2018",Virginia,Chester,3200 block of Ludgate Rd,0,0,0,0,1,2018-03-27
1083974,"March 27, 2018",Virginia,Newport News,300 block of Bell King Rd,0,0,0,0,1,2018-03-27
1079275,"March 27, 2018",Virginia,Norfolk,Essex Cir,0,1,0,0,0,2018-03-27
1079085,"March 26, 2018",Virginia,Richmond,2200 Accomac St,0,0,0,0,0,2018-03-26
1079044,"March 26, 2018",Virginia,Big Stone Gap,US 23,0,0,1,0,0,2018-03-26
1079004,"March 26, 2018",Virginia,Newport News,4500 block of Baughman Ct,0,1,0,0,0,2018-03-26
1079014,"March 26, 2018",Virginia,Portsmouth,60 block of Carver Cir,1,0,0,0,1,2018-03-26
1135110,"March 26, 2018",Virginia,Norfolk,3350 E Princess Anne Rd,0,0,0,0,2,2018-03-26
1080220,"March 26, 2018",Virginia,Richmond,N Granby St and Stuart Ave,0,0,0,0,0,2018-03-26
1077692,"March 25, 2018",Virginia,Petersburg,Hawk Street,0,1,0,0,0,2018-03-25
1077511,"March 25, 2018",Virginia,Richmond,321 E Broad St,1,0,0,0,1,2018-03-25
1078312,"March 25, 2018",Virginia,Hampton,100 block of Kathann Dr,0,1,1,1,2,2018-03-25
1077590,"March 25, 2018",Virginia,Richmond,1100 block of 29th St,1,0,0,0,1,2018-03-25
1077595,"March 24, 2018",Virginia,Newport News,400 block of Manor Rd,0,1,0,0,0,2018-03-24
1078323,"March 24, 2018",Virginia,Newport News,Great Oaks Cir,0,1,0,0,0,2018-03-24
1078303,"March 24, 2018",Virginia,Richmond,3200 block of Jefferson Davis Hwy,0,1,0,0,0,2018-03-24
1081455,"March 24, 2018",Virginia,Keswick,3500 block of Richmond Rd,1,0,0,0,1,2018-03-24
1076865,"March 24, 2018",Virginia,Richmond,3000 block of Lamb Ave,0,1,0,0,2,2018-03-24
1076863,"March 24, 2018",Virginia,Richmond,2000 block of Creighton Rd,0,1,0,0,0,2018-03-24
1076341,"March 23, 2018",Virginia,Henrico (Highland Springs),15 S Oak Ave,0,0,0,0,1,2018-03-23
1078073,"March 23, 2018",Virginia,Newport News,Denbigh Blvd,0,0,0,0,1,2018-03-23
1076875,"March 23, 2018",Virginia,Newport News,I-64 and Jefferson Ave,1,0,0,0,0,2018-03-23
1076579,"March 22, 2018",Virginia,Arlington,I-395,0,0,0,0,0,2018-03-22
1075529,"March 22, 2018",Virginia,Richmond,3100 block of Q St,0,2,0,0,0,2018-03-22
1076362,"March 22, 2018",Virginia,Aroda,3000 block of Orange Rd,0,1,0,0,1,2018-03-22
1074919,"March 21, 2018",Virginia,Norfolk,700 block of C Ave,1,0,0,0,1,2018-03-21
1074870,"March 21, 2018",Virginia,Richmond,I-95 and Belvidere St,0,0,0,1,1,2018-03-21
1076585,"March 21, 2018",Virginia,Newport News,Chestnut Ave and 26th St,0,0,0,0,1,2018-03-21
1075685,"March 20, 2018",Virginia,Chesapeake,1401 Greenbrier Pkwy S,0,0,0,0,1,2018-03-20
1074914,"March 20, 2018",Virginia,Newport News,600 block of Ridley Cir,0,2,0,0,0,2018-03-20
1074911,"March 20, 2018",Virginia,Glen Allen,800 block of Alden Park Dr,0,1,0,0,1,2018-03-20
1074876,"March 20, 2018",Virginia,Richmond,2000 block of Chamberlayne Ave,0,1,0,0,2,2018-03-20
1073945,"March 20, 2018",Virginia,Hampton,1101 W Pembroke Ave,0,1,0,0,0,2018-03-20
1073212,"March 19, 2018",Virginia,Portsmouth,34 Grand St,0,1,0,0,0,2018-03-19
1073204,"March 19, 2018",Virginia,Richmond,6400 Sexton Dr,0,1,0,0,0,2018-03-19
1081439,"March 19, 2018",Virginia,Waynesboro,1300 block of 10th St,0,0,0,0,1,2018-03-19
1074410,"March 19, 2018",Virginia,Bristol,Hearst Rd,1,0,0,0,0,2018-03-19
1072394,"March 18, 2018",Virginia,Norfolk,N/A,0,1,0,0,0,2018-03-18
1072407,"March 18, 2018",Virginia,Richmond (North Chesterfield),4800 Burnt Oak Dr,0,0,0,0,0,2018-03-18
1073966,"March 17, 2018",Virginia,Newport News,N/A,0,0,0,0,0,2018-03-17
1071496,"March 17, 2018",Virginia,Richmond,1800 block of N 22nd St,0,1,0,0,0,2018-03-17
1071493,"March 17, 2018",Virginia,Richmond,5200 block of Hull St,0,1,0,0,0,2018-03-17
1071208,"March 16, 2018",Virginia,Newport News,300 block of Hidenwood Dr,0,1,0,0,0,2018-03-16
1170258,"March 16, 2018",Virginia,Arlington,Stafford Sq,1,0,0,0,1,2018-03-16
1072416,"March 16, 2018",Virginia,Newport News,5000 block of Chestnut Ave,1,0,0,0,0,2018-03-16
1073963,"March 16, 2018",Virginia,Newport News,4710 Marshall Ave,0,0,0,0,1,2018-03-16
1071189,"March 16, 2018",Virginia,Henrico,7000 block of W Broad St,0,0,0,0,1,2018-03-16
1071227,"March 16, 2018",Virginia,Newport News,13244 Aqueduct Dr,0,0,0,0,0,2018-03-16
1071352,"March 16, 2018",Virginia,Ashburn,20575 Easthampton Plaza,0,0,0,0,1,2018-03-16
1071206,"March 16, 2018",Virginia,Suffolk,700 block of Nixon Dr,0,1,0,0,0,2018-03-16
1070165,"March 15, 2018",Virginia,Newport News,100 block of Jefferson Point Ln,0,2,0,0,0,2018-03-15
1070159,"March 15, 2018",Virginia,Hampton,Sloop Ct and Cunningham Dr,0,1,0,0,0,2018-03-15
1071041,"March 15, 2018",Virginia,Great Falls,10132 Colvin Run Rd,1,0,0,0,1,2018-03-15
1070901,"March 15, 2018",Virginia,Virginia Beach,Emerald Lake Drive,0,1,0,0,1,2018-03-15
1071198,"March 15, 2018",Virginia,Hampton,76th St and Mytilene Dr,0,1,0,0,0,2018-03-15
1071508,"March 15, 2018",Virginia,Rustburg,Red House Rd and Bethany Rd,0,0,0,0,1,2018-03-15
1071498,"March 15, 2018",Virginia,Roanoke,800 block of Jamison Ave,0,1,0,0,0,2018-03-15
1070922,"March 14, 2018",Virginia,Oakton,2800 block of Hunter Rd,0,0,0,0,1,2018-03-14
1069445,"March 14, 2018",Virginia,Richmond,3904 Hull Street Rd,1,1,0,0,1,2018-03-14
1069462,"March 14, 2018",Virginia,Portsmouth,70 block of Cushing St,1,0,0,0,1,2018-03-14
1070881,"March 14, 2018",Virginia,Abingdon,N/A,0,1,0,0,0,2018-03-14
1069453,"March 13, 2018",Virginia,Richmond,6815 Forest Hill Ave,0,0,0,1,0,2018-03-13
1068301,"March 13, 2018",Virginia,Alexandria,1005 Mt Vernon Ave,0,0,0,0,1,2018-03-13
1069470,"March 13, 2018",Virginia,Hampton,60 block of Eagle Loop,0,1,0,0,1,2018-03-13
1074629,"March 13, 2018",Virginia,Arlington,1401 Lee Hwy,0,1,0,0,1,2018-03-13
1072476,"March 12, 2018",Virginia,Hampton,100 block of Tanglewood Drive,0,1,0,0,0,2018-03-12
1067881,"March 12, 2018",Virginia,Prince George,4400 block of Jefferson Point Ln,0,1,0,0,1,2018-03-12
1069472,"March 12, 2018",Virginia,Lynchburg,2225 Florida Ave,0,0,0,0,2,2018-03-12
1067897,"March 11, 2018",Virginia,Danville,600 block of Gay St,1,1,0,0,0,2018-03-11
1066487,"March 9, 2018",Virginia,Hampton,Dunbar Rd and Delaware Ave,1,0,0,0,0,2018-03-09
1066172,"March 8, 2018",Virginia,Fredericksburg,Tangible Ct,0,0,1,0,0,2018-03-08
1408629,"March 8, 2018",Virginia,Roanoke,1519 Williamson Rd NE,0,0,0,0,1,2018-03-08
1065468,"March 7, 2018",Virginia,Newport News,900 block of Ivy Ave,0,1,0,0,0,2018-03-07
1064671,"March 7, 2018",Virginia,Norfolk,5751 E Virginia Beach Blvd,0,1,0,0,0,2018-03-07
1065445,"March 7, 2018",Virginia,Richmond,1900 block of Raven St,1,1,0,0,2,2018-03-07
1063762,"March 6, 2018",Virginia,Fredericksburg,5300 block of Green Tree Dr,0,1,0,0,0,2018-03-06
2377036,"March 6, 2018",Virginia,Reva,Shanktown Rd,1,0,0,0,0,2018-03-06
1064697,"March 6, 2018",Virginia,Buchanan,17000 block of Lee Hwy,0,1,0,1,0,2018-03-06
1062971,"March 5, 2018",Virginia,Portsmouth,1013 Effingham St,0,2,0,0,0,2018-03-05
1062965,"March 5, 2018",Virginia,Stafford,2996 Jefferson Davis Hwy,0,0,0,0,2,2018-03-05
1066227,"March 5, 2018",Virginia,Waynesboro,400 block of N Magnolia Ave,0,0,0,0,1,2018-03-05
1063786,"March 5, 2018",Virginia,Portsmouth,3711 Victory Blvd,0,1,0,0,0,2018-03-05
1066182,"March 5, 2018",Virginia,Spotsylvania (Spotsylvania Courthouse),Cedar Post Ln,0,0,0,0,0,2018-03-05
1062983,"March 4, 2018",Virginia,Lynchburg,1700 block of Fillmore St,1,0,0,0,0,2018-03-04
1062977,"March 4, 2018",Virginia,Virginia Beach,I-264 and First Colonial Road,0,0,0,0,1,2018-03-04
1062956,"March 4, 2018",Virginia,Unionville,Marquis Rd,1,0,0,0,0,2018-03-04
1062178,"March 4, 2018",Virginia,Norton,208 9th St NW,0,1,0,0,1,2018-03-04
1066180,"March 4, 2018",Virginia,Spotsylvania (Spotsylvania Courthouse),Cedar Post Ln,0,0,0,0,0,2018-03-04
1062289,"March 3, 2018",Virginia,Norfolk,2700 block of Victoria Ave,0,1,0,0,0,2018-03-03
1062287,"March 3, 2018",Virginia,Portsmouth,90 block of Paul Jones St,0,1,0,0,0,2018-03-03
1061785,"March 3, 2018",Virginia,Petersburg,1025 S Crater Rd,1,0,0,0,1,2018-03-03
1063803,"March 3, 2018",Virginia,Clear Brook,200 block of Ruebuck Ln,0,0,1,0,0,2018-03-03
1061049,"March 2, 2018",Virginia,Richmond,1100 block of St Paul St,1,0,0,0,0,2018-03-02
1061058,"March 2, 2018",Virginia,Richmond,2100 block of Creighton Rd,0,1,0,0,0,2018-03-02
1081407,"March 2, 2018",Virginia,Yorktown,100 block of Runaway Ln,0,0,0,0,1,2018-03-02
1060296,"March 1, 2018",Virginia,Radford,1200 Tyler Ave,0,0,0,0,1,2018-03-01
1061056,"March 1, 2018",Virginia,Richmond,3500 block of Clydewood Ave,1,0,0,0,0,2018-03-01
1238613,"March 1, 2018",Virginia,Newport News,50th St,0,0,0,0,1,2018-03-01
1061077,"March 1, 2018",Virginia,Norfolk,7900 block of Orchid Ave,1,0,0,0,3,2018-03-01
1060267,"March 1, 2018",Virginia,Sandston,I-64 and S Airport Dr,0,0,1,0,0,2018-03-01
1059576,"February 28, 2018",Virginia,Portsmouth,1915 Victory Blvd,1,0,0,0,0,2018-02-28
1062291,"February 28, 2018",Virginia,Scottsville,300 block of Valley St,0,0,0,0,1,2018-02-28
1060298,"February 28, 2018",Virginia,South Boston,Sandy Beach Rd,1,1,0,0,1,2018-02-28
1058531,"February 27, 2018",Virginia,Norfolk,700 Park Ave,0,1,0,0,0,2018-02-27
1059565,"February 27, 2018",Virginia,King George,Gambo Creek Rd,0,1,0,0,1,2018-02-27
1058034,"February 26, 2018",Virginia,Hampton,700 block of Kecoughtan Rd,0,1,0,0,1,2018-02-26
1058028,"February 24, 2018",Virginia,Hampton,2000 block of Cunningham Dr,0,1,0,0,0,2018-02-24
1058016,"February 24, 2018",Virginia,Stafford,Jefferson Davis Hwy and George Mason Rd,0,1,0,0,1,2018-02-24
1056551,"February 24, 2018",Virginia,Norfolk,8600 block of Glen Myrtle Ave,0,1,0,0,0,2018-02-24
1057172,"February 24, 2018",Virginia,Portsmouth,20 block of Pollux Cir W,1,1,0,0,0,2018-02-24
1058069,"February 24, 2018",Virginia,Lynchburg,Ventura Dr,0,0,0,1,0,2018-02-24
1056542,"February 23, 2018",Virginia,Hampton,Hardy Cash Dr and Hampton Club Dr,0,1,0,0,0,2018-02-23
1055739,"February 23, 2018",Virginia,Dumfries,16925 Old Stage Rd,0,0,1,0,0,2018-02-23
1055942,"February 23, 2018",Virginia,Staunton,106 S Sheets St,1,0,0,0,1,2018-02-23
1055716,"February 23, 2018",Virginia,Blacksburg,3401 Bruin Ln,0,0,0,0,1,2018-02-23
1348031,"February 23, 2018",Virginia,Fredericksburg,Lafayette Blvd,0,0,0,0,1,2018-02-23
1057186,"February 22, 2018",Virginia,Petersburg,3400 North St,1,0,0,0,0,2018-02-22
1171766,"February 22, 2018",Virginia,Narrows,200 Culvert Hollow Rd,0,1,0,0,1,2018-02-22
1055038,"February 22, 2018",Virginia,Roanoke (Cave Spring),4880 Brambleton Ave,0,0,0,0,1,2018-02-22
1055008,"February 22, 2018",Virginia,Newport News,36th St and Madison Ave,0,1,0,0,0,2018-02-22
1055714,"February 22, 2018",Virginia,Midlothian,12000 Timber Trail Dr,0,0,1,0,0,2018-02-22
1054457,"February 21, 2018",Virginia,Wakefield,100 block of Rolfe Hwy,0,1,0,0,0,2018-02-21
1054399,"February 21, 2018",Virginia,Newport News,900 block of Taylor Ave,0,1,0,0,0,2018-02-21
1057185,"February 21, 2018",Virginia,Manassas,10800 Vandor Ln,0,0,0,0,0,2018-02-21
1054477,"February 20, 2018",Virginia,Portsmouth,3200 block of Brighton St,0,1,0,0,0,2018-02-20
1054438,"February 20, 2018",Virginia,Newport News,Maple Ave and 19th St,0,1,0,0,0,2018-02-20
1055718,"February 20, 2018",Virginia,Rocky Mount,Leanor St and Edgemont St,0,0,0,0,0,2018-02-20
1053422,"February 20, 2018",Virginia,Richmond,Williamsburg Rd and Scott St,0,1,0,0,0,2018-02-20
1054393,"February 20, 2018",Virginia,Newport News,800 block of Lassiter Dr,1,0,0,0,1,2018-02-20
1053437,"February 19, 2018",Virginia,Virginia Beach,1400 block of Bayhead Dr,0,1,0,0,1,2018-02-19
1052919,"February 19, 2018",Virginia,Wytheville,1000 E Main St,0,0,0,0,1,2018-02-19
1053453,"February 18, 2018",Virginia,Chesapeake,2300 block of Herring Ditch Rd,0,1,0,0,0,2018-02-18
1052923,"February 18, 2018",Virginia,Axton,110 Keen Dr,1,0,0,0,3,2018-02-18
1052568,"February 18, 2018",Virginia,Richmond,St John St and W Charity St,0,1,0,0,0,2018-02-18
1052595,"February 18, 2018",Virginia,Richmond,4th Ave and Front St,0,1,0,0,0,2018-02-18
1051534,"February 17, 2018",Virginia,Richmond,6346 Midlothian Turnpike,0,1,0,0,0,2018-02-17
1051448,"February 17, 2018",Virginia,Lynchburg,2100 block of Link Rd,0,1,0,0,2,2018-02-17
1052413,"February 17, 2018",Virginia,Norfolk,5000 block of Killam Ave,0,1,0,0,0,2018-02-17
1050947,"February 16, 2018",Virginia,Roanoke,1800 block of Orange Ave,0,1,0,0,0,2018-02-16
1057183,"February 16, 2018",Virginia,Hampton,3300 block of Custer Ln,0,1,0,0,0,2018-02-16
1052618,"February 16, 2018",Virginia,Winchester,100 block of Gregory Pl,0,0,1,0,0,2018-02-16
1050320,"February 15, 2018",Virginia,Yorktown,2601 George Washington Memorial Hwy,1,0,0,0,1,2018-02-15
1050372,"February 15, 2018",Virginia,Portsmouth,N/A,0,1,0,0,0,2018-02-15
1051552,"February 15, 2018",Virginia,Norfolk,1900 block of Kingston Ave,0,0,0,0,0,2018-02-15
1050332,"February 15, 2018",Virginia,Hopewell,239 S 8th Ave,0,1,0,0,1,2018-02-15
1049621,"February 14, 2018",Virginia,Richmond,1500 N Lombardy St,0,0,0,0,0,2018-02-14
1049610,"February 14, 2018",Virginia,Roanoke,703 Hunt Ave NW,0,1,0,0,0,2018-02-14
1049607,"February 14, 2018",Virginia,Danville,Northmont Blvd and Melrose Ave,0,0,0,0,1,2018-02-14
1069152,"February 14, 2018",Virginia,Centreville,13000 block of Jeb Stuart Square,1,0,0,0,1,2018-02-14
1049604,"February 13, 2018",Virginia,Norfolk,3300 block of Kimball Terrace,0,1,0,0,0,2018-02-13
1048886,"February 13, 2018",Virginia,Locust Grove,34477 Constitution Hwy,1,0,0,0,1,2018-02-13
1048913,"February 13, 2018",Virginia,Portsmouth,Portsmouth Blvd and Des Moines Ave,1,0,0,0,1,2018-02-13
1053434,"February 13, 2018",Virginia,Virginia Beach,700 block of 16th St,1,0,0,0,1,2018-02-13
1049131,"February 12, 2018",Virginia,Alexandria,6900 block of Deer Run Dr,0,0,0,0,1,2018-02-12
1048919,"February 12, 2018",Virginia,Portsmouth,10 block of Decatur St,0,1,0,0,0,2018-02-12
1048922,"February 12, 2018",Virginia,Newport News,32nd St and Marshall Ave,1,0,0,0,1,2018-02-12
1047687,"February 11, 2018",Virginia,Richmond,Treehaven Dr,0,1,0,0,0,2018-02-11
1047861,"February 11, 2018",Virginia,Portsmouth,3200 block of George Washington Hwy,0,1,0,0,0,2018-02-11
1124423,"February 10, 2018",Virginia,Fairfax,Westbrook Dr and Devin Green Ln,0,0,0,0,1,2018-02-10
1047723,"February 10, 2018",Virginia,Hampton,400 block of Colonial Ave,0,1,0,0,1,2018-02-10
1046365,"February 9, 2018",Virginia,Roanoke,700 block of 29th St NW,1,0,0,0,0,2018-02-09
1046946,"February 9, 2018",Virginia,Portsmouth,2700 block of Elm Ave,0,1,0,0,0,2018-02-09
1047260,"February 9, 2018",Virginia,Portsmouth,200 block of Avondale Rd,0,2,0,0,0,2018-02-09
1045532,"February 8, 2018",Virginia,Richmond,3500 Westcliffe Ave,0,1,0,0,0,2018-02-08
